group,time,watertype,wetlands,rice,corn,other,incentives,br_fall,br_spring,whep_fall,whep_vardd
2016-17,217,open,47188.52637079649,120257.79991637544,22323.11163888071,20194.210526242972,8942.992061319239,0,1340.1382137645537,0,7602.853847554685
2016-17,218,open,47051.512859401075,118538.61425166311,21939.675975719383,20245.270953031606,8942.992061319239,0,1340.1382137645537,0,7602.853847554685
2016-17,219,open,46904.854719602954,116728.6062956975,21546.044495209175,20296.457249879324,8942.992061319239,0,1340.1382137645537,0,7602.853847554685
2016-17,220,open,46748.461033365325,114830.51072702114,21143.706398106428,20347.769710695557,8942.992061319239,0,1340.1382137645537,0,7602.853847554685
2016-17,221,open,46582.2518435814,112847.48351008158,20734.153646696417,20399.208629993023,8942.992061319239,0,1340.1382137645537,0,7602.853847554685
2016-17,222,open,46406.17197131878,110783.2419026912,20318.903376294787,20450.774302888567,8942.992061319239,0,1340.1382137645537,0,7602.853847554685
2016-17,223,open,46220.1715330467,108641.89565734159,19899.440087466835,20502.467025103982,8942.992061319239,0,1340.1382137645537,0,7602.853847554685
2016-17,224,open,46024.20610502618,106427.94787202074,19477.205743816616,20554.287092966762,8942.992061319239,0,1340.1382137645537,0,7602.853847554685
2016-17,225,open,45818.25658405227,104146.45701977426,19053.62922294754,20606.234803411262,8942.992061319239,0,1340.1382137645537,0,7602.853847554685
2016-17,226,open,45602.316632330854,101802.91931849107,18630.092988669294,20658.31045397895,8942.992061319239,0,1340.1382137645537,0,7602.853847554685
2016-17,227,open,45376.41110034504,99403.38651867585,18207.948565633178,20710.51434281956,8942.992061319239,0,1340.1382137645537,0,7602.853847554685
2016-17,228,open,45140.596233328484,96954.43144381228,17788.505856603777,20762.846768691772,8942.992061319239,0,1340.1382137645537,0,7602.853847554685
2016-17,229,open,44894.93663850412,94462.93468669981,17373.000633325984,20815.30803096411,8942.992061319239,0,1340.1382137645537,0,7602.853847554685
2016-17,230,open,44639.50501759329,91936.03489354398,16962.58820290804,20867.898429615776,7042.278599430567,0,1340.1382137645537,0,5702.140385666014
2016-17,231,open,44374.3980249493,89381.18376058614,16558.34805784661,20920.618265237168,7042.278599430567,0,1340.1382137645537,0,5702.140385666014
2016-17,232,open,44099.72177314904,86805.98406468469,16161.278550512112,20973.467839031004,7042.278599430567,0,1340.1382137645537,0,5702.140385666014
2016-17,233,open,43815.59132471017,84218.12055079253,15772.293323823049,21026.447452812936,7042.278599430567,0,1340.1382137645537,0,5702.140385666014
2016-17,234,open,43522.14696745092,81625.39496876161,15392.210631306243,21079.557409012454,7042.278599430567,0,1340.1382137645537,0,5702.140385666014
2016-17,235,open,43219.55697327868,79035.66520858083,15021.74732098027,21132.798010673538,7042.278599430567,0,1340.1382137645537,0,5702.140385666014
2016-17,236,open,42908.013031590126,76456.73604834208,14661.522816953517,21186.169561455594,7042.278599430567,0,1340.1382137645537,0,5702.140385666014
2016-17,237,open,42587.71987505637,73896.21755205755,14312.077347852588,21239.672365634095,5141.565137541897,0,1340.1382137645537,0,3801.4269237773424
2016-17,238,open,42258.89958886156,71361.4823187259,13973.858380178906,21293.306728101514,5141.565137541897,0,1340.1382137645537,0,3801.4269237773424
2016-17,239,open,41921.784900356244,68859.55533342478,13647.251132334295,21347.07295436805,5141.565137541897,0,1340.1382137645537,0,3801.4269237773424
2016-17,240,open,41576.61812231148,66397.05156948668,13332.579840452627,21400.971350562322,5141.565137541897,0,1340.1382137645537,0,3801.4269237773424
2016-17,241,open,41223.65449939782,63980.15194622013,13030.080149539455,21455.002223432497,5141.565137541897,0,1340.1382137645537,0,3801.4269237773424
2016-17,242,open,40863.159421247954,61614.54139111051,12739.927092290143,21509.16588034648,5141.565137541897,0,1340.1382137645537,0,3801.4269237773424
2016-17,243,open,40495.407682684934,59305.383960645915,12462.201018309323,21563.46262929316,5141.565137541897,0,1340.1382137645537,0,3801.4269237773424
2016-17,244,open,40120.682217307825,57057.29488399166,12196.89482324508,21617.892778883222,3240.851675653225,0,1340.1382137645537,0,1900.7134618886712
2016-17,245,open,39739.27470785958,54874.31821260539,11943.974099345405,21672.456638349577,3240.851675653225,0,1340.1382137645537,0,1900.7134618886712
2016-17,246,open,39351.48427230539,52759.919852052226,11703.379166603921,21727.154517548348,3240.851675653225,0,1340.1382137645537,0,1900.7134618886712
2016-17,247,open,38957.612832113744,50716.98614019691,11474.985618307994,21781.986726959636,3240.851675653225,0,1340.1382137645537,0,1900.7134618886712
2016-17,248,open,38557.96934033435,48747.8494590061,11258.654633930993,21836.953577688248,3240.851675653225,0,1340.1382137645537,0,1900.7134618886712
2016-17,249,open,38152.86846722993,46854.30625279494,11054.234937814956,21892.055381464448,3240.851675653225,0,1340.1382137645537,0,1900.7134618886712
2016-17,250,open,37742.619835079444,45037.61560516947,10861.505197822542,21947.292450644956,3240.851675653225,0,1340.1382137645537,0,1900.7134618886712
2016-17,251,open,37327.523636889346,43298.52345979935,10680.165291302843,22002.665098213296,1340.1382137645537,0,1340.1382137645537,0,0
2016-17,252,open,36907.8719733176,41637.30977257979,10509.85794786789,22058.173637780834,1340.1382137645537,0,1340.1382137645537,0,0
2016-17,253,open,36483.95706121508,40053.85950441176,10350.218515086295,22113.81838358766,1340.1382137645537,0,1340.1382137645537,0,0
2016-17,254,open,36056.06328083532,38547.67948266779,10200.846798331238,22169.599650503038,1340.1382137645537,0,1340.1382137645537,0,0
2016-17,255,open,35624.47745057235,37117.98260826118,10061.35382557543,22225.517754026194,1340.1382137645537,0,1340.1382137645537,0,0
2016-17,256,open,35189.487960088125,35763.72628819833,9931.362067741497,22281.573010287448,1340.1382137645537,0,1340.1382137645537,0,0
2016-17,257,open,34751.372379751454,34483.60892874669,9810.463648460673,22337.765736048565,1340.1382137645535,0,1340.1382137645535,0,0
2016-17,258,open,34310.40492678019,33276.14436932399,9698.249953498816,22394.096248703656,721.0785365689889,0,721.0785365689889,0,0
2016-17,259,open,33866.843618105675,32139.647227363756,9594.274062609484,22450.564866279856,721.0785365689889,0,721.0785365689889,0,0
2016-17,260,open,33420.929978703316,31072.274857677257,9498.053313293498,22507.171907438296,721.0785365689889,0,721.0785365689889,0,0
2016-17,261,open,32972.90523670991,30072.138768486704,9409.118876605213,22563.917691474555,721.0785365689889,0,721.0785365689889,0,0
2016-17,262,open,32523.010108978848,29137.330118632264,9327.01569640262,22620.802538319622,721.0785365689889,0,721.0785365689889,0,0
2016-17,263,open,32071.47264447832,28265.885719751357,9251.27002440022,22677.826768540574,721.0785365689889,0,721.0785365689889,0,0
2016-17,264,open,31618.519845767067,27455.88003480155,9181.41914797771,22734.990703341165,721.0785365689889,0,721.0785365689889,0,0
2016-17,265,open,31164.377749389016,26705.44285417841,9117.01177497168,22792.294664562804,721.0785365689889,0,721.0785365689889,0,0
2016-17,266,open,30709.25731990548,26012.6873506249,9057.575819000669,22849.73897468516,721.0785365689889,0,721.0785365689889,0,0
2016-17,267,open,30253.351918295553,25375.709424562665,9002.613952712743,22907.323956826964,721.0785365689889,0,721.0785365689889,0,0
2016-17,268,open,29796.841516260112,24792.63181466714,8951.613102930372,22965.049934746698,721.0785365689889,0,721.0785365689889,0,0
2016-17,269,open,29339.902647086426,24261.69071911625,8904.064077795161,23022.917232843247,721.0785365689889,0,721.0785365689889,0,0
2016-17,270,open,28882.70363805983,23781.19365810946,8859.45349772726,23080.92617615673,721.0785365689889,0,721.0785365689889,0,0
2016-17,271,open,28425.412316420086,23349.6060022604,8817.275180975093,23139.07709036933,721.078536568989,0,721.078536568989,0,0
2016-17,272,open,27968.19667678246,22965.552735879617,8777.031755883108,23197.370301805637,156.06794317435907,0,156.06794317435907,0,0
2016-17,273,open,27511.21959361206,22627.742588800513,8738.229642093973,23255.80613743387,156.06794317435907,0,156.06794317435907,0,0
2016-17,274,open,27054.642803071874,22335.02755970289,8700.382888500724,23314.38492486624,156.06794317435907,0,156.06794317435907,0,0
2016-17,275,open,26598.624403627968,22086.321532114027,8663.017147214627,23373.106992359673,156.06794317435907,0,156.06794317435907,0,0
2016-17,276,open,26143.319738563045,21880.60469188379,8625.672058845748,23431.972668816805,156.06794317435907,0,156.06794317435907,0,0
2016-17,277,open,25688.8847533493,21717.037926845303,8587.895966972339,23490.982283786343,156.06794317435907,0,156.06794317435907,0,0
2016-17,278,open,25235.476715262615,21594.95977619016,8549.2486727357391,23550.13616746411,156.06794317435907,0,156.06794317435907,0,0
2016-17,279,open,24783.25436931732,21513.798088660395,8509.314098770843,23609.43465069339,156.06794317435907,0,156.06794317435907,0,0
2016-17,280,open,24332.377325007456,21473.15699818224,8467.688073364476,23668.878064965942,156.06794317435907,0,156.06794317435907,0,0
2016-17,281,open,23883.00665257338,21472.814515036207,8423.981285047043,23728.466742422635,156.06794317435907,0,156.06794317435907,0,0
2016-17,282,open,23435.308623983576,21512.602482639835,8377.846425046382,23788.201015853876,156.06794317435907,0,156.06794317435907,0,0
2016-17,283,open,22989.456387771967,21592.374132033638,8328.98814361214,23848.081218700783,156.06794317435907,0,156.06794317435907,0,0
2016-17,284,open,22545.629109082845,21712.028370718403,8277.158436282734,23908.107685055413,156.06794317435907,0,156.06794317435907,0,0
2016-17,285,open,22104.007786800543,21871.59229244976,8222.13527729626,23968.28074966186,156.06794317435907,0,156.06794317435907,0,0
2016-17,286,open,21664.778759719888,22071.15535767744,8163.741544240894,24028.600747916575,0,0,0,0,0
2016-17,287,open,21228.12766713671,22310.948769672086,8101.818791137986,24089.068015869292,0,0,0,0,0
2016-17,288,open,20794.239490130236,22591.34000796883,8036.228921938992,24149.682890223587,0,0,0,0,0
2016-17,289,open,20363.30465367692,22912.73952086381,7966.883647449922,24210.44570833774,0,0,0,0,0
2016-17,290,open,19935.514014617653,23275.647588668562,7893.724861529046,24271.35680822511,0,0,0,0,0
2016-17,291,open,19511.06547360897,23680.564390012267,7816.754724397054,24332.41652855518,0,0,0,0,0
2016-17,292,open,19090.163020235552,24127.97535772083,7736.034104386839,24393.62520865384,0,0,0,0,0
2016-17,293,open,18673.006318735395,24618.439680507465,7651.640991081654,24454.983188504502,0,0,0,0,0
2016-17,294,open,18259.790250666483,25152.58152327665,7563.669844822452,24516.490808748254,0,0,0,0,0
2016-17,295,open,17850.711325865035,25731.006814921406,7472.259580245813,24578.14841068493,0,0,0,0,0
2016-17,296,open,17445.95988404426,26354.351821263273,7377.562909929855,24639.95633627363,0,0,0,0,0
2016-17,297,open,17045.719475530517,27023.27325818729,7279.744700536171,24701.914928133356,0,0,0,0,0
2016-17,298,open,16650.174451117447,27738.363401214658,7179.014515071737,24764.0245295437,0,0,0,0,0
2016-17,299,open,16259.51037214216,28500.11991299513,7075.629797513056,24826.285484445507,0,0,0,0,0
2016-17,300,open,15873.910527737185,29308.94460815556,6969.882441165742,24888.698137441428,0,0,0,0,0
2016-17,301,open,15493.549463372474,30165.164850283232,6862.071939657139,24951.26283379671,0,0,0,0,0
2016-17,302,open,15118.595037671084,31069.003684121308,6752.514924557664,25013.979919439746,0,0,0,0,0
2016-17,303,open,14749.203799087543,32020.576005791958,6641.524313154954,25076.849740962825,0,0,0,0,0
2016-17,304,open,14385.520253993245,33019.87756684181,6529.406203448264,25139.87264562265,0,0,0,0,0
2016-17,305,open,14027.67900291235,34066.777654023164,6416.470890594087,25203.048981340984,0,0,0,0,0
2016-17,306,open,13675.802640334703,35160.99886739261,6303.021714093944,25266.379096705314,0,0,0,0,0
2016-17,307,open,13330.001810423626,36302.15430951349,6189.358946017852,25329.86334096952,0,0,0,0,0
2016-17,308,open,12990.3745339642,37489.751198706675,6075.776157050636,25393.502064054388,0,0,0,0,0
2016-17,309,open,12657.00616855208,38723.10860485096,5962.552445758009,25457.295616548414,0,0,0,0,0
2016-17,310,open,12329.968865462393,40001.35795348051,5849.949705183603,25521.244349708144,0,0,0,0,0
2016-17,311,open,12009.319606347408,41323.54318305576,5738.209705782217,25585.348615459185,0,0,0,0,0
2016-17,312,open,11695.10312406373,42688.50907552278,5627.557587427503,25649.60876639644,0,0,0,0,0
2016-17,313,open,11387.351485687259,44094.91109616548,5518.199517104987,25714.025155784853,0,0,0,0,0
2016-17,314,open,11086.07815839587,45541.453419317026,5410.308142358106,25778.59813756009,0,0,0,0,0
2016-17,315,open,10791.276337610356,47027.008604882394,5304.016679510559,25843.328066329104,0,0,0,0,0
2016-17,316,open,10502.921151685172,48550.615803991146,5199.422490324606,25908.215297370636,0,0,0,0,0
2016-17,317,open,10220.97626929415,50111.307873949416,5096.602463964359,25973.260186636042,0,0,0,0,0
2016-17,318,open,9945.389179263755,51708.32572225691,4995.599019255911,26038.463090749567,0,0,0,0,0
2016-17,319,open,9676.100041372263,53340.87170833121,4896.443047063746,26103.82436700914,0,0,0,0,0
2013-14,1,accessible,234.03523620158336,0,0,0,1.879363023815787,0,0,1.879363023815787,0
2013-14,2,accessible,242.87653365585751,0,0,0,3.758726047631574,0,0,3.758726047631574,0
2013-14,3,accessible,251.48014520141794,0,0,0,5.638089071447361,0,0,5.638089071447361,0
2013-14,4,accessible,259.8553484709358,0,0,0,7.517452095263148,0,0,7.517452095263148,0
2013-14,5,accessible,268.0130031567928,0,0,0,9.396815119078935,0,0,9.396815119078935,0
2013-14,6,accessible,275.9654272485234,0,0,0,11.276178142894722,0,0,11.276178142894722,0
2013-14,7,accessible,283.72897964579863,0,0,0,13.155541166710508,0,0,13.155541166710508,0
2013-14,8,accessible,291.32188901014604,0,0,0,15.034904190526296,0,0,15.034904190526296,0
2013-14,9,accessible,298.76406089191886,0,0,0,16.914267214342082,0,0,16.914267214342082,0
2013-14,10,accessible,306.07963401337236,0,0,0,18.79363023815787,0,0,18.79363023815787,0
2013-14,11,accessible,313.2970668718718,0,0,0,20.67299326197366,0,0,20.67299326197366,0
2013-14,12,accessible,322.51435936579446,0,0,0,22.552356285789443,0,0,22.552356285789443,0
2013-14,13,accessible,331.6563680028264,0,0,0,24.431719309605228,0,0,24.431719309605228,0
2013-14,14,accessible,340.76238761193855,0,0,0,26.311082333421016,0,0,26.311082333421016,0
2013-14,15,accessible,349.8742980051131,0,0,0,28.190445357236804,0,0,28.190445357236804,0
2013-14,16,accessible,359.03640791348573,0,0,0,30.069808381052592,0,0,30.069808381052592,0
2013-14,17,accessible,372.25619236018684,0,0,0,31.949171404868377,0,0,31.949171404868377,0
2013-14,18,accessible,385.57198332168684,0,0,0,33.828534428684165,0,0,33.828534428684165,0
2013-14,19,accessible,399.0472499663409,0,0,0,35.70789745249996,0,0,35.70789745249996,0
2013-14,20,accessible,412.74901273256063,0,0,0,37.58726047631574,0,0,37.58726047631574,0
2013-14,21,accessible,426.7483793119927,0,0,0,39.466623500131526,0,0,39.466623500131526,0
2013-14,22,accessible,441.1206707479704,0,0,0,41.34598652394732,0,0,41.34598652394732,0
2013-14,23,accessible,455.94476380567653,0,0,0,43.2253495477631,0,0,43.2253495477631,0
2013-14,24,accessible,471.3045217907529,0,0,0,45.10471257157889,0,0,45.10471257157889,0
2013-14,25,accessible,487.2891386969602,0,0,0,46.98407559539467,0,0,46.98407559539467,0
2013-14,26,accessible,503.991143743591,0,0,0,48.863438619210456,0,0,48.863438619210456,0
2013-14,27,accessible,517.6146217094838,0,0,0,50.74280164302625,0,0,50.74280164302625,0
2013-14,28,accessible,532.11248615174,0,0,0,52.62216466684203,0,0,52.62216466684203,0
2013-14,29,accessible,547.576446655651,0,0,0,54.50152769065782,0,0,54.50152769065782,0
2013-14,30,accessible,564.1021609165,0,0,0,56.38089071447361,0,0,56.38089071447361,0
2013-14,31,accessible,581.7927632814782,0,0,0,58.26025373828939,0,0,58.26025373828939,0
2013-14,32,accessible,592.6412468037123,0,0,0,60.139616762105184,0,0,60.139616762105184,0
2013-14,33,accessible,604.6659916491697,0,0,0,62.018979785920976,0,0,62.018979785920976,0
2013-14,34,accessible,617.9470137639145,0,0,0,63.898342809736754,0,0,63.898342809736754,0
2013-14,35,accessible,648.7716788973684,0,0,0,65.77770583355255,0,0,65.77770583355255,0
2013-14,36,accessible,678.4091152973391,0,0,0,67.65706885736833,0,0,67.65706885736833,0
2013-14,37,accessible,704.4313210080915,0,0,0,69.53643188118411,0,0,69.53643188118411,0
2013-14,38,accessible,729.931594184964,0,0,0,71.41579490499991,0,0,71.41579490499991,0
2013-14,39,accessible,754.492111831539,0,0,0,73.29515792881568,0,0,73.29515792881568,0
2013-14,40,accessible,777.6649812987746,0,0,0,75.17452095263148,0,0,75.17452095263148,0
2013-14,41,accessible,798.9678805547637,0,0,0,77.05388397644727,0,0,77.05388397644727,0
2013-14,42,accessible,826.1977701253234,0,0,0,78.93324700026305,0,0,78.93324700026305,0
2013-14,43,accessible,853.5435465301566,0,0,0,80.81261002407884,0,0,80.81261002407884,0
2013-14,44,accessible,880.7852912358978,0,0,0,80.81261002407884,0,0,80.81261002407884,0
2013-14,45,accessible,907.685776934354,0,0,0,80.81261002407884,0,0,80.81261002407884,0
2013-14,46,accessible,933.9804066151528,0,0,0,80.81261002407884,0,0,80.81261002407884,0
2013-14,47,accessible,969.9008365491584,0,0,0,80.81261002407882,0,0,80.81261002407882,0
2013-14,48,accessible,1007.398825014051,0,0,0,80.81261002407884,0,0,80.81261002407884,0
2013-14,49,accessible,1046.455141648333,0,0,0,80.81261002407884,0,0,80.81261002407884,0
2013-14,50,accessible,1087.045317027312,0,0,0,80.81261002407884,0,0,80.81261002407884,0
2013-14,51,accessible,1129.1385580315846,0,0,0,78.93324700026305,0,0,78.93324700026305,0
2013-14,52,accessible,1182.0031979493674,0,0,0,77.05388397644727,0,0,77.05388397644727,0
2013-14,53,accessible,1238.271983828492,0,0,0,75.17452095263148,0,0,75.17452095263148,0
2013-14,54,accessible,1298.0930824210886,0,0,0,73.29515792881568,0,0,73.29515792881568,0
2013-14,55,accessible,1361.6105640934334,0,0,0,71.41579490499991,0,0,71.41579490499991,0
2013-14,56,accessible,1428.968110629889,0,0,0,69.53643188118411,0,0,69.53643188118411,0
2013-14,57,accessible,1505.3308352097483,0,0,0,67.65706885736833,0,0,67.65706885736833,0
2013-14,58,accessible,1586.7379529236218,0,0,0,65.77770583355255,0,0,65.77770583355255,0
2013-14,59,accessible,1673.39835377582,0,0,0,63.898342809736754,0,0,63.898342809736754,0
2013-14,60,accessible,1765.514224587026,0,0,0,62.01897978592096,0,0,62.01897978592096,0
2013-14,61,accessible,1863.2746352841673,0,0,0,60.139616762105184,0,0,60.139616762105184,0
2013-14,62,accessible,1966.8518223951887,0,0,0,58.26025373828939,0,0,58.26025373828939,0
2013-14,63,accessible,2076.4010639037265,791.2542674849733,280.9449924324859,4498.486023185134,56.3808907144736,0,0,56.3808907144736,0
2013-14,64,accessible,2192.0574328223092,810.174525351533,281.40536816941875,4509.952214111723,54.50152769065782,0,0,54.50152769065782,0
2013-14,65,accessible,2313.9307633551944,831.6877493099465,281.90351762329396,4521.44713966842,52.622164666842025,0,0,52.622164666842025,0
2013-14,66,accessible,2442.1019554212653,855.9720946827131,282.4473784530031,4532.970869356461,50.74280164302624,0,0,50.74280164302624,0
2013-14,67,accessible,2576.619446792949,883.2278788727901,283.04502869694164,4544.523472832256,48.863438619210456,0,0,48.863438619210456,0
2013-14,68,accessible,2717.4970339761126,913.673823655767,283.7048860670816,4556.105019907847,46.98407559539467,0,0,46.98407559539467,0
2013-14,69,accessible,2864.707747847642,947.5530041755477,284.43554200574755,4567.71558055111,45.10471257157889,0,0,45.10471257157889,0
2013-14,70,accessible,3018.180774282904,985.1338677252439,285.24575998297274,4579.355224886156,43.225349547763095,0,0,43.225349547763095,0
2013-14,71,accessible,3177.80367710599,1026.704849309576,286.14461882578865,4591.02402319336,41.34598652394731,0,0,41.34598652394731,0
2013-14,72,accessible,3343.4140924295007,1072.5798744981055,287.14141952351844,4602.722045909911,39.466623500131526,0,0,39.466623500131526,0
2013-14,73,accessible,3514.797970369188,1123.0977534326562,288.2456901633002,4614.449363629948,37.587260476315734,0,0,37.587260476315734,0
2013-14,74,accessible,3691.7015114283604,1178.6109697988634,289.4672742870941,4626.206047104934,35.70789745249996,0,0,35.70789745249996,0
2013-14,75,accessible,3873.833545735314,1239.4804105727471,290.8163420372654,4637.992167243757,33.828534428684165,0,0,33.828534428684165,0
2013-14,76,accessible,4060.856556844393,1306.07587098321,292.3033810743556,4649.807795113281,31.94917140486837,0,0,31.94917140486837,0
2013-14,77,accessible,4252.403668291045,1378.7596899487942,293.93918229199494,4661.653001938364,30.069808381052592,0,0,30.069808381052592,0
2013-14,78,accessible,4448.08413579731,1457.8737986269057,295.73485790940725,4673.5278591023425,28.1904453572368,0,0,28.1904453572368,0
2013-14,79,accessible,4647.4660283798685,1543.7353978066974,297.7019592112402,4685.432438147193,26.31108233342102,0,0,26.31108233342102,0
2013-14,80,accessible,4850.072401845707,1636.6202363129457,299.85250333945544,4697.366810773867,24.431719309605228,0,0,24.431719309605228,0
2013-14,81,accessible,5055.383024524275,1736.732922668524,302.19888684040666,4709.331048842532,22.552356285789436,0,0,22.552356285789436,0
2013-14,82,accessible,5262.8366651500855,1844.1924209013341,304.75409054084304,4721.325224372901,20.67299326197366,0,0,20.67299326197366,0
2013-14,83,accessible,5471.842267333253,1959.0091246441832,307.53171899000444,4733.349409544531,18.793630238157867,0,0,18.793630238157867,0
2013-14,84,accessible,5681.809130715801,2081.051742397056,310.5458355082062,4745.403676696992,16.914267214342075,0,0,16.914267214342075,0
2013-14,85,accessible,5892.128577860319,2210.0363350235707,313.8112697724451,4757.488098330355,15.034904190526296,0,0,15.034904190526296,0
2013-14,86,accessible,6102.179302064341,2345.5147588170285,317.3436724384189,4769.60274710519,13.155541166710504,0,0,13.155541166710504,0
2013-14,87,accessible,6311.36166607295,2486.862460540415,321.1592690087053,4781.747695843122,11.276178142894713,0,0,11.276178142894713,0
2013-14,88,accessible,6519.0758725882715,2633.3008586409073,325.27527524207136,4793.923017526981,9.396815119078934,0,0,9.396815119078934,0
2013-14,89,accessible,6724.716398625806,2783.929644999695,329.70997003360685,4806.12878530109,7.517452095263141,0,0,7.517452095263141,0
2013-14,90,accessible,6927.686049032922,2937.763422512312,334.4822114493399,4818.365072471581,5.638089071447363,0,0,5.638089071447363,0
2013-14,91,accessible,7127.4325667374105,3093.797106396496,339.6114809812428,4830.631952506676,3.7587260476315705,0,0,3.7587260476315705,0
2013-14,92,accessible,7242.719177355149,3251.095542524381,345.11840579650135,4842.929499036874,1.879363023815779,0,0,1.879363023815779,0
2013-14,93,accessible,7349.419413350289,3408.871328154406,351.02429668472513,4855.257785855448,0,0,0,0,0
2013-14,94,accessible,7447.305745202622,3566.5669038118026,357.35118564999146,4867.616886918517,0,0,0,0,0
2013-14,95,accessible,7536.198679536165,3723.935445921623,364.122661305752,4880.006876345415,0,0,0,0,0
2013-14,96,accessible,7615.965408590571,3881.0925951128625,371.3639747149936,4892.427828419008,0,0,0,0,0
2013-14,97,accessible,7482.591426663399,4038.536111213826,379.1014890879193,4904.879817585945,0,0,0,0,0
2013-14,98,accessible,7331.495643866481,4197.149635752732,387.3634573367433,4917.362918456875,0,0,0,0,0
2013-14,99,accessible,7163.162156660461,4358.179741659822,396.1801515617428,4929.877205806915,0,0,0,0,0
2013-14,100,accessible,6978.152912108758,4523.192361880803,405.58322264908935,4942.422754575699,0,0,0,0,0
2013-14,101,accessible,6777.0736929071045,4694.020923181938,415.60659314885515,4954.999639867875,0,0,0,0,0
2013-14,102,accessible,6571.969945420813,4872.7107123987425,426.28661269037383,4967.607936953237,0,0,0,0,0
2013-14,103,accessible,6352.899548202751,5061.466828241073,437.6613281880485,4980.247721267058,0,0,0,0,0
2013-14,104,accessible,6120.517796787384,5262.600109912203,449.77149035097284,4992.91906841047,0,0,0,0,0
2013-14,105,accessible,5875.492635616773,5478.484815550105,462.6607364093477,5005.622054150573,0,0,0,0,0
2013-14,106,accessible,5618.515652567388,5711.5361578711345,476.3744309965648,5018.356754420901,0,0,0,0,0
2013-14,107,accessible,5405.843157127518,5964.206491064674,490.95967283911904,5031.1232453215025,0,0,0,0,0
2013-14,108,accessible,5183.500473762658,6238.98145226346,506.46636829411926,5043.92160311946,0,0,0,0,0
2013-14,109,accessible,4952.027970855088,6538.365223523245,522.9462390689162,5056.751904248978,0,0,0,0,0
2013-14,110,accessible,4712.056896303763,6864.843178711081,540.4527706177813,5069.614225311779,0,0,0,0,0
2013-14,111,accessible,4464.198899183529,7220.858818221456,559.0427153700799,5082.508643077364,0,0,0,0,0
2013-14,112,accessible,4209.041853623028,7608.792410173723,578.7762453403536,5095.435234483252,0,0,0,0,0
2013-14,113,accessible,3947.150107807441,8030.931064665574,599.7158505927307,5108.394076635337,0,0,0,0,0
2013-14,114,accessible,3679.058229802129,8489.399956535855,621.9275432112639,5121.385246808156,0,0,0,0,0
2013-14,115,accessible,3405.2681315515397,8986.140135925982,645.4809937784214,5134.408822445114,0,0,0,0,0
2013-14,116,accessible,3126.2478440378536,9522.898995442374,670.4483302751695,5147.464881158814,0,0,0,0,0
2013-14,117,accessible,2877.714886107542,10101.120319955455,696.9053456483721,5160.553500731429,0,0,0,0,0
2013-14,118,accessible,2625.956146447699,10721.933945307048,724.9315976667984,5173.67475911477,0,0,0,0,0
2013-14,119,accessible,2371.2324343364744,11380.50358722247,754.609114255271,5186.828734430766,0,0,0,0,0
2013-14,120,accessible,2113.7232990436223,12054.099442660756,786.0235521729477,5200.015504971745,0,0,0,0,0
2013-14,121,accessible,1853.5254269009506,12738.370704704943,819.264234072469,5213.235149200569,0,0,0,0,0
2013-14,122,accessible,1801.2970713979623,13430.421414916817,854.4223498180411,5226.487745751041,0,0,0,0,0
2013-14,123,accessible,1748.2661661452107,14127.283637942459,891.5905861238112,5239.773373428184,0,0,0,0,0
2013-14,124,accessible,1694.496241224446,14825.898007417807,930.8640622409636,5253.092111208481,3940.603587320985,0,0,0,3940.603587320985
2013-14,125,accessible,1640.0401502437376,15523.232117324134,972.3388324257089,5266.444038240177,3940.603587320985,0,0,0,3940.603587320985
2013-14,126,accessible,1584.9405008926622,16216.333783405198,1016.111344357215,5279.829233843559,3940.603587320985,0,0,0,3940.603587320985
2013-14,127,accessible,1592.951391560795,16902.270232498635,1062.2794638717455,5293.24777751133,3940.603587320985,0,0,0,3940.603587320985
2013-14,128,accessible,1601.0305171907532,17578.159276038805,1110.9421282260994,5306.699748908747,3940.603587320985,0,0,0,3940.603587320985
2013-14,129,accessible,1609.210341626159,18241.286452084296,1162.1977821484506,5320.185227873956,3940.603587320985,0,0,0,3940.603587320985
2013-14,130,accessible,1617.5225072175024,18889.049709023308,1216.144682015,5333.704294418365,3940.603587320985,0,0,0,3940.603587320985
2013-14,131,accessible,1625.997702610146,19518.97961793491,1272.8803636315502,5347.257028726815,3940.603587320985,0,0,0,3940.603587320985
2013-14,132,accessible,1634.6623754375537,20128.84966630715,1332.5001331877215,5360.843511157989,3940.603587320985,0,0,0,3940.603587320985
2013-14,133,accessible,1643.5419762835868,20716.602729912818,1395.0969294105157,5374.463822244489,3940.603587320985,0,0,0,3940.603587320985
2013-14,134,accessible,1652.6608825815997,21280.35829255807,1460.760597022995,5388.118042693389,3940.603587320985,0,0,0,3940.603587320985
2013-14,135,accessible,1662.038911252669,21818.511646573475,1529.5765452368173,5401.806253386286,3940.603587320985,0,0,0,3940.603587320985
2013-14,136,accessible,1671.6947603456406,22329.646734839862,1601.625083542699,5415.528535379768,3940.603587320985,0,0,0,3940.603587320985
2013-14,137,accessible,1681.6459879996742,22812.532428807157,1676.9805185504172,5429.284969905574,3940.603587320985,0,0,0,3940.603587320985
2013-14,138,accessible,1691.9043393075904,23266.239327291467,1755.7102288272097,5443.075638370892,3940.603587320985,0,0,0,3940.603587320985
2013-14,139,accessible,1702.4757363174308,23690.13719982147,1837.8737262337465,5456.900622358727,3940.603587320985,0,0,0,3940.603587320985
